Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-C012;62.6;2026-05-29 11:22:23.283
BI-RUI-C017;55.60;2026-05-29 11:22:23.8
BI-RUI-P014;66.3;2026-05-29 11:22:30.957
BI-RUI-C033;53.40;2026-05-29 11:22:35.427
BI-RUI-C012;62.2;2026-05-29 11:23:34.873
BI-RUI-008;58.106;2026-05-29 11:24:14.33
BI-RUI-021;59.80;2026-05-29 11:24:19.897
BI-RUI-C034;54.40;2026-05-29 11:24:43.32
BI-RUI-C012;55.6;2026-05-29 11:24:52.777
BI-RUI-C006;74.8;2026-05-29 11:24:56.667
BI-RUI-C025;52.90;2026-05-29 11:24:57.62
BI-RUI-C018;57.20;2026-05-29 11:25:03.277
BI-RUI-010;68.522;2026-05-29 11:25:04.277
BI-RUI-005;65.992;2026-05-29 11:25:21.28
BI-RUI-C023;72.6;2026-05-29 11:25:24.577
BI-RUI-020;64.10;2026-05-29 11:26:01.27
BI-RUI-P002;47.3;2026-05-29 11:26:01.27
BI-RUI-C012;54.1;2026-05-29 11:26:18.117
BI-RUI-BR6;59.359;2026-05-29 11:26:39.73
BI-RUI-020;57.90;2026-05-29 11:27:39.863
BI-RUI-P005;65.8;2026-05-29 11:27:45.02
BI-RUI-C015;57.10;2026-05-29 11:27:52.74
BI-RUI-022;66.90;2026-05-29 11:28:27.15
BI-RUI-P001;69.5;2026-05-29 11:28:40.043
BI-RUI-C032;60.90;2026-05-29 11:28:40.857
BI-RUI-C023;72.6;2026-05-29 11:28:42.67
BI-RUI-C012;62.3;2026-05-29 11:28:43.12
BI-RUI-015;63.115;2026-05-29 11:28:58.873
BI-RUI-C019;55.60;2026-05-29 11:29:12.14
BI-RUI-C014;53.30;2026-05-29 11:29:14.283
BI-RUI-C012;59.8;2026-05-29 11:30:03.947
BI-RUI-C025;52.20;2026-05-29 11:30:23.607
BI-RUI-019;68.917;2026-05-29 11:30:25.777
BI-RUI-023;68.20;2026-05-29 11:30:28.793
BI-RUI-017;62.728;2026-05-29 11:30:29.513
BI-RUI-C021;55.40;2026-05-29 11:30:31.92
BI-RUI-004;71.887;2026-05-29 11:30:59.737
BI-RUI-006;54.484;2026-05-29 11:31:16.66
BI-RUI-C020;58.60;2026-05-29 11:31:21.037
BI-RUI-C012;62.7;2026-05-29 11:31:21.96
BI-RUI-001;69.707;2026-05-29 11:31:28.443
BI-RUI-C023;71.4;2026-05-29 11:31:58.807
BI-RUI-BR2;66.8;2026-05-29 11:32:22.39
BI-RUI-C022;64.2;2026-05-29 11:32:35.953
BI-RUI-C001;70.8;2026-05-29 11:32:36.33
BI-RUI-C012;64.2;2026-05-29 11:32:43.597
BI-RUI-025;64.30;2026-05-29 11:32:52.16
BI-RUI-C008;60.9;2026-05-29 11:32:52.41
BI-RUI-C016;65.4;2026-05-29 11:33:02.537
BI-RUI-P011;69.3;2026-05-29 11:33:09.38
BI-RUI-009;68.401;2026-05-29 11:33:19.227
BI-RUI-C004;74.2;2026-05-29 11:33:20.6
BI-RUI-BR11;62.752;2026-05-29 11:33:40.667
BI-RUI-C010;57.2;2026-05-29 11:33:43.073
BI-RUI-C012;68.5;2026-05-29 11:34:02.467
BI-RUI-C011;50.90;2026-05-29 11:34:17.407
BI-RUI-P012;70.1;2026-05-29 11:34:20.047
BI-RUI-P009;72.0;2026-05-29 11:34:47.38
BI-RUI-C023;72.7;2026-05-29 11:35:14.947
BI-RUI-C012;63.1;2026-05-29 11:35:28.51
BI-RUI-C003;53.40;2026-05-29 11:35:40.747
BI-RUI-C025;54.50;2026-05-29 11:35:44.357
BI-RUI-C002;69.5;2026-05-29 11:36:03.47
BI-RUI-011;65.764;2026-05-29 11:36:04.157
BI-RUI-007;65.915;2026-05-29 11:36:27.49
BI-RUI-P014;66.0;2026-05-29 11:37:31.28
BI-RUI-BR15;69.20;2026-05-29 11:37:31.747
BI-RUI-C017;56.90;2026-05-29 11:37:45.873
BI-RUI-C013;67.1;2026-05-29 11:37:46.983
BI-RUI-C012;58.6;2026-05-29 11:37:51.733
BI-RUI-C033;55.40;2026-05-29 11:37:52.407
BI-RUI-C023;74.5;2026-05-29 11:38:37.727
BI-RUI-P007;65.3;2026-05-29 11:38:54.48
BI-RUI-008;58.622;2026-05-29 11:39:07.543
BI-RUI-C012;57.1;2026-05-29 11:39:07.997
BI-RUI-C017;55.60;2026-05-29 11:39:18.467
BI-RUI-021;58.70;2026-05-29 11:39:32.687
BI-RUI-C034;54.30;2026-05-29 11:40:00.143
BI-RUI-C006;74.4;2026-05-29 11:40:13.427
BI-RUI-010;63.832;2026-05-29 11:40:15.537
BI-RUI-C018;57.20;2026-05-29 11:40:19.773
BI-RUI-C012;61.5;2026-05-29 11:40:21.007
BI-RUI-005;66.661;2026-05-29 11:40:26.977
BI-RUI-P002;49.2;2026-05-29 11:40:56.59
BI-RUI-C025;52.80;2026-05-29 11:41:10.89
BI-RUI-BR6;57.124;2026-05-29 11:41:35.33
BI-RUI-C012;62.9;2026-05-29 11:41:37.487
BI-RUI-C023;72.3;2026-05-29 11:41:53.053
BI-RUI-P010;67.7;2026-05-29 11:42:12.227
BI-RUI-P005;66.3;2026-05-29 11:42:45.373
BI-RUI-C012;55.6;2026-05-29 11:42:53.31
BI-RUI-020;62.80;2026-05-29 11:42:57.077
BI-RUI-C015;56.30;2026-05-29 11:43:22.237
BI-RUI-P001;74.5;2026-05-29 11:43:40.427
BI-RUI-022;69.50;2026-05-29 11:43:44.477
BI-RUI-C012;63.8;2026-05-29 11:44:01.76
BI-RUI-015;65.201;2026-05-29 11:44:03.26
BI-RUI-C032;63.30;2026-05-29 11:44:15.603
BI-RUI-C019;57.10;2026-05-29 11:44:29.67
BI-RUI-C014;56.70;2026-05-29 11:44:45.03
BI-RUI-C012;64.3;2026-05-29 11:45:12.83
BI-RUI-C023;71.5;2026-05-29 11:45:15.66
BI-RUI-019;69.642;2026-05-29 11:45:25.74
BI-RUI-017;72.410;2026-05-29 11:45:29.63
BI-RUI-C021;58.20;2026-05-29 11:45:50.777
BI-RUI-004;71.291;2026-05-29 11:45:56.963
BI-RUI-023;66.90;2026-05-29 11:45:57.167
BI-RUI-006;62.742;2026-05-29 11:46:10.903
BI-RUI-001;63.189;2026-05-29 11:46:25.67
BI-RUI-C012;62.4;2026-05-29 11:46:28.937
BI-RUI-C025;50.90;2026-05-29 11:46:36.64
BI-RUI-C020;57.30;2026-05-29 11:46:51.783
BI-RUI-BR2;66.1;2026-05-29 11:47:39.713
BI-RUI-C012;61.3;2026-05-29 11:47:48.107
BI-RUI-C022;65.8;2026-05-29 11:47:54.42
BI-RUI-025;64.30;2026-05-29 11:47:59.043
BI-RUI-C001;70.1;2026-05-29 11:48:06.873
BI-RUI-C008;60.8;2026-05-29 11:48:09.53
BI-RUI-P011;69.9;2026-05-29 11:48:09.967
BI-RUI-009;71.316;2026-05-29 11:48:18.53
BI-RUI-C016;66.5;2026-05-29 11:48:19.923
BI-RUI-BR11;62.348;2026-05-29 11:48:23.843
BI-RUI-C023;73.0;2026-05-29 11:48:32.267
BI-RUI-C004;73.9;2026-05-29 11:48:36.597
BI-RUI-C021;55.50;2026-05-29 11:48:55.88
BI-RUI-C010;57.8;2026-05-29 11:49:05.087
BI-RUI-C012;65.0;2026-05-29 11:49:06.883
BI-RUI-P012;68.9;2026-05-29 11:49:20.23
BI-RUI-P009;68.0;2026-05-29 11:49:47.403
BI-RUI-C011;49.90;2026-05-29 11:49:49.67
BI-RUI-P013;67.5;2026-05-29 11:49:50.107
BI-RUI-C021;55.50;2026-05-29 11:50:57.853
BI-RUI-C003;53.60;2026-05-29 11:50:58.103
BI-RUI-011;63.284;2026-05-29 11:51:12.09
BI-RUI-007;66.511;2026-05-29 11:51:26.81
BI-RUI-C002;68.0;2026-05-29 11:51:27.95
BI-RUI-C023;73.3;2026-05-29 11:51:49.813
BI-RUI-P006;74.3;2026-05-29 11:51:51.907
BI-RUI-C025;53.10;2026-05-29 11:51:57.143
BI-RUI-C012;64.4;2026-05-29 11:51:59.377
BI-RUI-P014;66.5;2026-05-29 11:52:31.38
BI-RUI-BR8;60.50;2026-05-29 11:52:39.257
BI-RUI-BR15;68.50;2026-05-29 11:52:51.603
BI-RUI-C033;55.20;2026-05-29 11:53:03.777
BI-RUI-C013;66.4;2026-05-29 11:53:09.357
BI-RUI-C021;51.50;2026-05-29 11:53:10.543
BI-RUI-C012;55.3;2026-05-29 11:53:19.653
BI-RUI-P007;67.2;2026-05-29 11:53:54.8
BI-RUI-008;60.393;2026-05-29 11:54:15.083
BI-RUI-C012;69.5;2026-05-29 11:54:32.79
BI-RUI-C017;56.60;2026-05-29 11:54:34.853
BI-RUI-021;61.10;2026-05-29 11:54:55.433
BI-RUI-010;64.834;2026-05-29 11:55:08.153
BI-RUI-C023;72.7;2026-05-29 11:55:13.203
BI-RUI-C034;55.70;2026-05-29 11:55:18.5
BI-RUI-C006;75.3;2026-05-29 11:55:30.253
BI-RUI-C018;56.70;2026-05-29 11:55:36.753
BI-RUI-005;67.356;2026-05-29 11:55:37.91
BI-RUI-C012;60.6;2026-05-29 11:55:58.46
BI-RUI-P002;50.6;2026-05-29 11:55:58.46
BI-RUI-BR6;56.555;2026-05-29 11:56:34.87
BI-RUI-P010;67.5;2026-05-29 11:57:12.893
BI-RUI-C025;51.60;2026-05-29 11:57:18.173
BI-RUI-P005;66.5;2026-05-29 11:57:45.68
BI-RUI-020;78.10;2026-05-29 11:58:15.15
BI-RUI-C012;60.8;2026-05-29 11:58:27.263
BI-RUI-C023;78.7;2026-05-29 11:58:31.03
BI-RUI-P001;74.6;2026-05-29 11:58:40.92
BI-RUI-015;66.533;2026-05-29 11:58:52.5
BI-RUI-C015;54.90;2026-05-29 11:58:57.313
BI-RUI-022;79.50;2026-05-29 11:59:01.91
BI-RUI-C032;63.80;2026-05-29 11:59:28.82
BI-RUI-C012;58.8;2026-05-29 11:59:38.243
BI-RUI-C019;55.60;2026-05-29 11:59:51.807
BI-RUI-C014;58.50;2026-05-29 12:00:10.933
BI-RUI-019;69.252;2026-05-29 12:00:19.077
BI-RUI-004;73.022;2026-05-29 12:01:25.773
BI-RUI-017;62.555;2026-05-29 12:01:25.773
BI-RUI-C012;62.3;2026-05-29 12:01:25.773
BI-RUI-006;60.949;2026-05-29 12:01:25.773
BI-RUI-023;68.10;2026-05-29 12:01:25.79
BI-RUI-001;63.955;2026-05-29 12:01:59.827
BI-RUI-C023;76.4;2026-05-29 12:01:59.827
BI-RUI-C020;57.40;2026-05-29 12:02:20.313
BI-RUI-C025;50.40;2026-05-29 12:02:38.33
BI-RUI-BR7;58.896;2026-05-29 12:02:49.177
BI-RUI-BR2;66.1;2026-05-29 12:02:57.257
BI-RUI-C022;65.5;2026-05-29 12:03:00.99
BI-RUI-025;64.10;2026-05-29 12:03:07.757
BI-RUI-P011;68.7;2026-05-29 12:03:10.553
BI-RUI-023;61.90;2026-05-29 12:03:12.46
BI-RUI-C012;59.5;2026-05-29 12:03:21.353
BI-RUI-C001;70.9;2026-05-29 12:03:26.743
BI-RUI-C008;61.0;2026-05-29 12:03:26.963
BI-RUI-BR11;63.627;2026-05-29 12:03:30.603
BI-RUI-009;72.333;2026-05-29 12:03:31.073
BI-RUI-C016;66.5;2026-05-29 12:03:31.997
BI-RUI-C004;73.9;2026-05-29 12:03:54.373
BI-RUI-P012;70.7;2026-05-29 12:04:20.423
BI-RUI-C010;60.1;2026-05-29 12:04:24.893
BI-RUI-C012;59.1;2026-05-29 12:04:38.02
BI-RUI-P013;68.0;2026-05-29 12:04:50.773
BI-RUI-C011;52.10;2026-05-29 12:05:14.23
BI-RUI-C012;58.4;2026-05-29 12:05:49.517
BI-RUI-011;67.264;2026-05-29 12:06:06.393
BI-RUI-C003;53.60;2026-05-29 12:06:16.753
BI-RUI-C023;72.9;2026-05-29 12:06:28.803
BI-RUI-007;62.882;2026-05-29 12:06:29.07
BI-RUI-C002;66.3;2026-05-29 12:06:44.51
BI-RUI-P006;73.9;2026-05-29 12:06:52.167
BI-RUI-C012;62.7;2026-05-29 12:07:07.59
BI-RUI-P014;66.6;2026-05-29 12:07:31.593
BI-RUI-BR15;72.20;2026-05-29 12:08:04.41
BI-RUI-C025;52.80;2026-05-29 12:08:05.083
BI-RUI-BR8;67.70;2026-05-29 12:08:05.507
BI-RUI-C012;64.6;2026-05-29 12:08:14.32
BI-RUI-C033;56.80;2026-05-29 12:08:25.303
BI-RUI-C013;67.3;2026-05-29 12:08:26.133
BI-RUI-C021;59.70;2026-05-29 12:08:32.54
BI-RUI-008;61.865;2026-05-29 12:09:08.11
BI-RUI-C012;61.7;2026-05-29 12:09:24.8
BI-RUI-C023;72.1;2026-05-29 12:09:36.08
BI-RUI-C017;54.50;2026-05-29 12:10:01.727
BI-RUI-C021;52.80;2026-05-29 12:10:11.65
BI-RUI-021;67.50;2026-05-29 12:10:13.51
BI-RUI-010;61.792;2026-05-29 12:10:16.447
BI-RUI-005;66.278;2026-05-29 12:10:28.23
BI-RUI-C012;65.3;2026-05-29 12:10:41.873
BI-RUI-C034;56.00;2026-05-29 12:10:44.81
BI-RUI-C006;75.6;2026-05-29 12:10:47.043
BI-RUI-C018;56.60;2026-05-29 12:10:57.873
BI-RUI-BR6;58.701;2026-05-29 12:11:43.663
BI-RUI-C012;63.2;2026-05-29 12:12:05.527
BI-RUI-P010;69.2;2026-05-29 12:12:13.15
BI-RUI-P005;66.9;2026-05-29 12:12:46.157
BI-RUI-C023;71.3;2026-05-29 12:12:53.61
BI-RUI-C025;50.40;2026-05-29 12:13:31.837
BI-RUI-020;63.40;2026-05-29 12:13:35.663
BI-RUI-015;65.284;2026-05-29 12:13:49.79
BI-RUI-022;67.80;2026-05-29 12:14:19.17
BI-RUI-C012;60.7;2026-05-29 12:14:27.017
BI-RUI-C015;53.60;2026-05-29 12:14:38.017
BI-RUI-C032;65.80;2026-05-29 12:14:53.503
BI-RUI-019;70.232;2026-05-29 12:15:10.553
BI-RUI-C019;54.70;2026-05-29 12:15:20.163
BI-RUI-017;62.763;2026-05-29 12:15:32.963
BI-RUI-C014;58.90;2026-05-29 12:15:39.09
BI-RUI-C012;62.0;2026-05-29 12:15:43.323
BI-RUI-004;69.394;2026-05-29 12:15:58.543
BI-RUI-C023;72.4;2026-05-29 12:16:11.56
BI-RUI-006;57.008;2026-05-29 12:16:21.343
BI-RUI-001;63.833;2026-05-29 12:16:26.657
BI-RUI-C012;64.1;2026-05-29 12:17:01.303
BI-RUI-C020;57.80;2026-05-29 12:17:51.86
BI-RUI-P011;68.4;2026-05-29 12:18:11.127
BI-RUI-C022;65.1;2026-05-29 12:18:11.563
BI-RUI-C012;64.1;2026-05-29 12:18:17.627
BI-RUI-BR2;65.2;2026-05-29 12:18:17.847
BI-RUI-009;63.437;2026-05-29 12:18:24.503
BI-RUI-023;69.10;2026-05-29 12:18:27.847
BI-RUI-025;64.80;2026-05-29 12:18:29.55
BI-RUI-BR11;65.639;2026-05-29 12:18:30.567
BI-RUI-C016;66.1;2026-05-29 12:18:39.867
BI-RUI-C001;70.2;2026-05-29 12:18:49.18
BI-RUI-C025;52.20;2026-05-29 12:19:10.917
BI-RUI-C008;62.3;2026-05-29 12:19:14.043
BI-RUI-C004;73.0;2026-05-29 12:19:14.713
BI-RUI-P012;74.0;2026-05-29 12:19:20.62
BI-RUI-C023;72.3;2026-05-29 12:19:31.89
BI-RUI-C012;64.4;2026-05-29 12:19:33.467
BI-RUI-C010;56.8;2026-05-29 12:19:47.687
BI-RUI-P009;76.3;2026-05-29 12:19:48.14
BI-RUI-P013;68.3;2026-05-29 12:19:51.19
BI-RUI-C011;50.10;2026-05-29 12:20:47.103
BI-RUI-C012;62.5;2026-05-29 12:20:52.09
BI-RUI-011;63.241;2026-05-29 12:21:07.763
BI-RUI-007;63.484;2026-05-29 12:21:20.967
BI-RUI-C003;57.10;2026-05-29 12:21:24.843
BI-RUI-P006;73.8;2026-05-29 12:21:52.3
BI-RUI-C012;65.3;2026-05-29 12:21:58.69
BI-RUI-C002;64.8;2026-05-29 12:22:00.41
BI-RUI-P014;66.7;2026-05-29 12:22:31.667
BI-RUI-C023;73.1;2026-05-29 12:22:50.31
BI-RUI-C012;64.0;2026-05-29 12:23:16.517
BI-RUI-BR15;76.90;2026-05-29 12:23:27.707
BI-RUI-BR8;62.80;2026-05-29 12:23:33.83
BI-RUI-C013;66.4;2026-05-29 12:23:36.973
BI-RUI-C033;56.10;2026-05-29 12:23:43.16
BI-RUI-P007;66.6;2026-05-29 12:23:55.147
BI-RUI-008;58.862;2026-05-29 12:24:04.633
BI-RUI-C012;61.6;2026-05-29 12:24:24.417
BI-RUI-C025;52.50;2026-05-29 12:24:31.7
BI-RUI-010;63.089;2026-05-29 12:25:14.707
BI-RUI-C017;56.00;2026-05-29 12:25:22.58
BI-RUI-005;66.232;2026-05-29 12:25:26.707
BI-RUI-021;65.00;2026-05-29 12:25:31.1
BI-RUI-C021;55.90;2026-05-29 12:25:33.693
BI-RUI-C012;62.1;2026-05-29 12:25:36.1
BI-RUI-P002;51.1;2026-05-29 12:25:57.21
BI-RUI-C006;74.5;2026-05-29 12:26:03.587
BI-RUI-C034;55.00;2026-05-29 12:26:12.37
BI-RUI-C023;71.8;2026-05-29 12:26:12.387
BI-RUI-C018;56.20;2026-05-29 12:26:15.137
BI-RUI-BR6;55.514;2026-05-29 12:26:36.7
BI-RUI-C012;65.3;2026-05-29 12:26:53.25
BI-RUI-P005;74.8;2026-05-29 12:27:46.447
BI-RUI-C012;61.6;2026-05-29 12:28:04.137
BI-RUI-P001;74.2;2026-05-29 12:28:41.86
BI-RUI-020;61.80;2026-05-29 12:28:44.767
BI-RUI-015;64.574;2026-05-29 12:28:59.99
BI-RUI-C012;63.2;2026-05-29 12:29:11.913
BI-RUI-C023;71.6;2026-05-29 12:29:34.493
BI-RUI-022;68.10;2026-05-29 12:29:40.387
BI-RUI-C025;51.80;2026-05-29 12:29:48.67
BI-RUI-C015;54.30;2026-05-29 12:30:00.653
BI-RUI-C032;65.20;2026-05-29 12:30:14.593
BI-RUI-C012;65.8;2026-05-29 12:30:28.627
BI-RUI-017;63.657;2026-05-29 12:30:30.61
BI-RUI-C019;55.70;2026-05-29 12:30:46.74
BI-RUI-004;71.941;2026-05-29 12:30:47.897
BI-RUI-006;57.808;2026-05-29 12:31:01.93
BI-RUI-C014;58.30;2026-05-29 12:31:05.477
BI-RUI-001;64.147;2026-05-29 12:31:29.247
BI-RUI-C012;64.9;2026-05-29 12:31:50.11
BI-RUI-C023;71.0;2026-05-29 12:32:52.79
BI-RUI-C012;64.4;2026-05-29 12:33:06.103
BI-RUI-C020;59.00;2026-05-29 12:33:08.073
BI-RUI-P011;68.4;2026-05-29 12:33:11.637
BI-RUI-009;65.521;2026-05-29 12:33:29.09
BI-RUI-BR11;62.994;2026-05-29 12:33:30.687
BI-RUI-C022;64.2;2026-05-29 12:33:33.187
BI-RUI-BR2;63.5;2026-05-29 12:33:33.653
BI-RUI-025;63.10;2026-05-29 12:33:36.297
BI-RUI-023;68.80;2026-05-29 12:33:46.733
BI-RUI-C016;64.9;2026-05-29 12:33:57.033
BI-RUI-C001;67.1;2026-05-29 12:34:03.94
BI-RUI-P012;69.0;2026-05-29 12:34:20.833
BI-RUI-C012;59.9;2026-05-29 12:34:22.037
BI-RUI-C008;60.9;2026-05-29 12:34:22.99
BI-RUI-C004;66.7;2026-05-29 12:34:37.74
BI-RUI-P009;68.1;2026-05-29 12:34:48.453
BI-RUI-C010;56.3;2026-05-29 12:35:06.11
BI-RUI-C025;51.00;2026-05-29 12:35:14.147
BI-RUI-C012;60.9;2026-05-29 12:35:42.063
BI-RUI-011;62.368;2026-05-29 12:36:07.21
BI-RUI-C023;71.2;2026-05-29 12:36:11.727
BI-RUI-C011;50.70;2026-05-29 12:36:13.88
BI-RUI-007;64.316;2026-05-29 12:36:24.067
BI-RUI-C003;52.70;2026-05-29 12:36:34.553
BI-RUI-C002;61.4;2026-05-29 12:37:13.573
BI-RUI-P014;76.4;2026-05-29 12:37:32.123
BI-RUI-C024;69.0;2026-05-29 12:37:47.953
BI-RUI-C012;62.6;2026-05-29 12:37:58.707
BI-RUI-BR15;70.00;2026-05-29 12:38:47.12
BI-RUI-C013;64.8;2026-05-29 12:38:47.463
BI-RUI-P007;68.6;2026-05-29 12:38:55.7
BI-RUI-BR8;61.40;2026-05-29 12:39:00.56
BI-RUI-C033;55.80;2026-05-29 12:39:00.683
BI-RUI-008;56.009;2026-05-29 12:39:09.593
BI-RUI-C012;67.8;2026-05-29 12:39:14.953
BI-RUI-C023;72.9;2026-05-29 12:39:34.69
BI-RUI-010;65.044;2026-05-29 12:40:07.13
BI-RUI-005;67.023;2026-05-29 12:40:20.477
BI-RUI-C012;62.6;2026-05-29 12:40:31.137
BI-RUI-C025;52.20;2026-05-29 12:40:40.323
BI-RUI-C017;57.80;2026-05-29 12:40:49.793
BI-RUI-021;62.80;2026-05-29 12:40:50.03
BI-RUI-C021;57.80;2026-05-29 12:40:54.5
BI-RUI-P002;51.8;2026-05-29 12:40:57.67
BI-RUI-C006;75.1;2026-05-29 12:41:13.69
BI-RUI-C034;52.80;2026-05-29 12:41:30.783
BI-RUI-C018;56.60;2026-05-29 12:41:30.88
BI-RUI-BR6;58.460;2026-05-29 12:41:39.55
BI-RUI-C012;57.2;2026-05-29 12:41:47.85
BI-RUI-C025;48.30;2026-05-29 12:42:05.307
BI-RUI-P010;68.5;2026-05-29 12:42:14.027
BI-RUI-P005;66.4;2026-05-29 12:42:46.827
BI-RUI-C023;71.5;2026-05-29 12:42:52.157
BI-RUI-C012;59.1;2026-05-29 12:42:56.237
BI-RUI-P001;73.9;2026-05-29 12:43:42.367
BI-RUI-015;64.857;2026-05-29 12:43:52.37
BI-RUI-020;64.00;2026-05-29 12:44:02.417
BI-RUI-C012;58.4;2026-05-29 12:44:03.167
BI-RUI-022;77.00;2026-05-29 12:44:57.723
BI-RUI-C015;56.00;2026-05-29 12:45:18.96
BI-RUI-019;68.754;2026-05-29 12:45:21.163
BI-RUI-C012;60.4;2026-05-29 12:45:21.82
BI-RUI-C032;65.00;2026-05-29 12:45:34.4
BI-RUI-017;63.945;2026-05-29 12:45:41.48
BI-RUI-004;68.695;2026-05-29 12:45:52.713
BI-RUI-006;57.103;2026-05-29 12:46:04.78
BI-RUI-C023;72.7;2026-05-29 12:46:10.577
BI-RUI-C019;55.90;2026-05-29 12:46:13.873
BI-RUI-001;63.149;2026-05-29 12:46:26.547
BI-RUI-C014;72.00;2026-05-29 12:46:40.88
BI-RUI-C012;58.5;2026-05-29 12:46:40.923
BI-RUI-C025;52.30;2026-05-29 12:47:35.15
BI-RUI-C012;62.2;2026-05-29 12:48:09.14
BI-RUI-C014;57.30;2026-05-29 12:48:10.767
BI-RUI-P011;68.7;2026-05-29 12:48:12.127
BI-RUI-BR7;64.252;2026-05-29 12:48:16.61
BI-RUI-BR11;62.737;2026-05-29 12:48:22.86
BI-RUI-009;66.743;2026-05-29 12:48:24.47
BI-RUI-C020;58.90;2026-05-29 12:48:34.677
BI-RUI-BR2;64.4;2026-05-29 12:48:51.023
BI-RUI-C022;64.6;2026-05-29 12:48:51.82
BI-RUI-025;63.70;2026-05-29 12:48:52.553
BI-RUI-023;64.40;2026-05-29 12:49:10.917
BI-RUI-C001;68.8;2026-05-29 12:49:12.993
BI-RUI-C016;64.5;2026-05-29 12:49:14.12
BI-RUI-C012;58.5;2026-05-29 12:49:16.76
BI-RUI-P012;68.6;2026-05-29 12:49:21.027
BI-RUI-C023;70.7;2026-05-29 12:49:28.013
BI-RUI-C008;61.2;2026-05-29 12:49:41.717
BI-RUI-P009;69.1;2026-05-29 12:49:48.47
BI-RUI-P013;67.5;2026-05-29 12:49:51.983
BI-RUI-C004;68.7;2026-05-29 12:49:53.58
BI-RUI-C010;56.1;2026-05-29 12:50:21.193
BI-RUI-C012;57.4;2026-05-29 12:50:33.773
BI-RUI-011;63.060;2026-05-29 12:51:13.903
BI-RUI-007;65.963;2026-05-29 12:51:23.81
BI-RUI-C003;53.00;2026-05-29 12:51:41.767
BI-RUI-C012;70.2;2026-05-29 12:51:44.22
BI-RUI-C011;49.90;2026-05-29 12:51:46.75
BI-RUI-P006;73.1;2026-05-29 12:51:52.753
BI-RUI-C002;62.6;2026-05-29 12:52:20.727
BI-RUI-P014;71.0;2026-05-29 12:52:32.663
BI-RUI-C023;74.8;2026-05-29 12:52:50.247
BI-RUI-C012;55.1;2026-05-29 12:52:54.903
BI-RUI-C025;52.20;2026-05-29 12:52:58.887
BI-RUI-C024;69.0;2026-05-29 12:53:06.687
BI-RUI-C013;67.1;2026-05-29 12:53:54.363
BI-RUI-P007;66.6;2026-05-29 12:53:55.74
BI-RUI-BR15;68.60;2026-05-29 12:54:05.82
BI-RUI-C012;57.6;2026-05-29 12:54:12.32
BI-RUI-C033;56.10;2026-05-29 12:54:18.413
BI-RUI-008;63.726;2026-05-29 12:54:19.417
BI-RUI-BR8;63.10;2026-05-29 12:54:26.527
BI-RUI-010;63.224;2026-05-29 12:55:13.203
BI-RUI-005;68.206;2026-05-29 12:55:28.033
BI-RUI-C012;55.2;2026-05-29 12:55:30.83
BI-RUI-P002;53.6;2026-05-29 12:55:57.93
BI-RUI-021;60.40;2026-05-29 12:56:07.463
BI-RUI-C023;75.5;2026-05-29 12:56:13.527
BI-RUI-C017;57.10;2026-05-29 12:56:16.34
BI-RUI-C021;59.90;2026-05-29 12:56:29.09
BI-RUI-C006;75.4;2026-05-29 12:56:35.17
BI-RUI-C034;54.00;2026-05-29 12:56:42.217
BI-RUI-C018;56.30;2026-05-29 12:56:42.42
BI-RUI-BR6;55.117;2026-05-29 12:56:44.437
BI-RUI-C012;59.6;2026-05-29 12:56:50.093
BI-RUI-P010;75.5;2026-05-29 12:57:14.44
BI-RUI-P005;68.0;2026-05-29 12:57:47.26
BI-RUI-C012;55.5;2026-05-29 12:58:07.12
BI-RUI-C025;50.70;2026-05-29 12:58:27.407
BI-RUI-P001;74.1;2026-05-29 12:58:42.8
BI-RUI-015;63.606;2026-05-29 12:58:51.707
BI-RUI-C021;60.00;2026-05-29 12:58:57.783
BI-RUI-020;60.50;2026-05-29 12:59:21.087
BI-RUI-C023;74.5;2026-05-29 12:59:28.867
BI-RUI-C012;57.8;2026-05-29 12:59:28.947
BI-RUI-022;67.70;2026-05-29 13:00:14.72
BI-RUI-019;70.812;2026-05-29 13:00:18.92
BI-RUI-004;70.697;2026-05-29 13:01:44.67
BI-RUI-001;63.885;2026-05-29 13:01:44.67
BI-RUI-017;63.275;2026-05-29 13:01:44.67
BI-RUI-C012;61.4;2026-05-29 13:01:44.67
BI-RUI-006;56.966;2026-05-29 13:01:44.67
BI-RUI-C015;56.70;2026-05-29 13:01:44.67
BI-RUI-C032;72.20;2026-05-29 13:01:44.67
BI-RUI-C019;57.00;2026-05-29 13:01:44.67
BI-RUI-C015;53.00;2026-05-29 13:02:31.847
BI-RUI-C032;67.60;2026-05-29 13:02:37.49
BI-RUI-C023;73.7;2026-05-29 13:02:45.38
BI-RUI-009;67.548;2026-05-29 13:03:08.98
BI-RUI-C019;55.20;2026-05-29 13:03:09.527
BI-RUI-C012;58.5;2026-05-29 13:03:10.79
BI-RUI-P011;69.4;2026-05-29 13:03:12.59
BI-RUI-BR11;73.169;2026-05-29 13:03:23.403
BI-RUI-C011;48.00;2026-05-29 13:03:48.047
BI-RUI-C020;60.10;2026-05-29 13:03:51.64
BI-RUI-C025;51.40;2026-05-29 13:03:54.22
BI-RUI-C014;59.90;2026-05-29 13:03:56.987
BI-RUI-C022;65.0;2026-05-29 13:04:02.313
